Country,Date,Sentiment Score,Positive,Negative
PA,2020-05-22,0.05142045449999999,1,1
IN,2020-05-22,0.13793767797297293,65,9
TZ,2020-05-22,-0.0775,4,1
AU,2020-05-22,0.07955988455172412,21,8
NG,2020-05-22,0.13060639875000002,28,4
NL,2020-05-22,0.14378306877777777,8,1
US,2020-05-22,0.1068838242990313,601,225
KW,2020-05-22,0.16875,3,1
PK,2020-05-22,0.31458333325,3,1
ES,2020-05-22,0.12940709175,11,1
IE,2020-05-22,0.22208951764285717,12,2
IT,2020-05-22,0.023358585818181822,7,4
PL,2020-05-22,0.017097634500000007,13,1
AE,2020-05-22,0.043981481499999996,9,1
CA,2020-05-23,0.1435249440384615,95,9
PH,2020-05-23,0.13245791241666666,11,1
MY,2020-05-23,0.19391666673333335,14,1
KE,2020-05-23,0.1714393938,4,1
GB,2020-05-23,0.12148875050781249,110,18
IE,2020-05-23,0.09375,3,1
IN,2020-05-23,0.106830000097561,69,13
PT,2020-05-23,0.003333333400000002,3,2
NL,2020-05-23,0.10400793650000001,5,1
NP,2020-05-23,0.1083333335,1,1
GH,2020-05-23,0.16473958333333336,5,1
TR,2020-05-23,0.029924242500000007,1,1
UG,2020-05-23,0.23229166675000001,3,1
NG,2020-05-23,0.11821664826086956,39,7
ZA,2020-05-23,0.14732142857142858,12,2
AU,2020-05-23,0.09721041176,20,5
NZ,2020-05-23,-0.0666666665,1,1
ES,2020-05-23,0.02759740257142857,6,1
US,2020-05-23,0.12387551361449742,472,135
IT,2020-05-23,0.22597064391666666,11,1
AE,2020-05-23,0.35484375,6,2
PL,2020-05-23,0.054107481,15,1
SA,2020-05-23,0.2768055555,3,1
PK,2020-05-23,0.3957539682857143,6,1
CN,2020-05-23,-0.03261904766666667,2,1
SG,2020-05-24,0.11211924436363638,10,1
NL,2020-05-24,0.13374188312500002,6,2
CO,2020-05-24,0.0625,1,1
NO,2020-05-24,0.052083333333333336,2,1
BR,2020-05-24,0.104722222,1,1
DE,2020-05-24,0.17916666675,3,1
KE,2020-05-24,-0.09722222233333334,2,1
RU,2020-05-24,-0.1166666665,1,1
GB,2020-05-24,0.1622488073507463,117,17
IN,2020-05-24,0.13276399816923073,116,14
ZA,2020-05-24,0.1252197355714286,24,4
MX,2020-05-24,-0.011011904857142851,5,2
AU,2020-05-24,0.1000400246551724,25,4
CA,2020-05-24,0.11078573141904766,94,11
US,2020-05-24,0.14874197738691583,457,78
IT,2020-05-24,0.1730565861428571,13,1
NG,2020-05-24,0.22949794496428572,27,1
IE,2020-05-24,0.0633333334,4,1
MY,2020-05-24,0.1616729797826087,20,3
PK,2020-05-24,0.15178571433333332,6,3
PH,2020-05-24,0.08411458333333333,5,1
AU,2020-05-25,0.1929733424736842,17,2
NO,2020-05-25,-0.0125,1,1
US,2020-05-25,0.15369879834194816,434,69
GB,2020-05-25,0.157416223387597,109,20
PL,2020-05-25,0.0354166666875,15,1
PH,2020-05-25,0.2870192307692308,11,2
DE,2020-05-25,0.2765997025,7,1
AE,2020-05-25,0.09336740416666667,4,2
BE,2020-05-25,0.0859375,1,1
ZA,2020-05-25,0.1169861712,29,1
ID,2020-05-25,0.11733595357894738,16,3
IN,2020-05-25,0.145683064882353,61,7
CH,2020-05-25,0.21614583337499998,6,2
MX,2020-05-25,0.0915985248888889,8,1
MY,2020-05-25,0.136065340875,7,1
FR,2020-05-25,-0.07458333333333333,2,1
IT,2020-05-25,0.27437996025,7,1
TH,2020-05-25,-0.016666666666666666,2,1
NG,2020-05-25,0.14814404204878048,35,6
ES,2020-05-25,0.004975524499999995,7,3
IE,2020-05-25,0.157048611,9,1
QA,2020-05-25,0.23124999999999998,6,1
CN,2020-05-25,0.107717803,6,2
CA,2020-05-25,0.1515525106095238,93,12
IN,2020-05-26,0.11341150905000004,52,8
MX,2020-05-26,0.08543808616666666,9,3
DE,2020-05-26,0.08172874575000001,7,1
ZA,2020-05-26,0.10333388445833332,16,8
CA,2020-05-26,0.13548939652348993,121,28
TH,2020-05-26,0.17435064928571428,5,2
NG,2020-05-26,0.12594067704545456,41,3
JP,2020-05-26,0.1447727272,4,1
AU,2020-05-26,0.09961442560000001,15,5
ES,2020-05-26,0.186525974,6,1
AE,2020-05-26,0.297125,9,1
US,2020-05-26,0.1629291886523604,409,57
GB,2020-05-26,0.11049026462121213,112,20
AR,2020-05-26,0.17878787866666668,2,1
MU,2020-05-26,0.1041666665,1,1
PK,2020-05-26,0.148148148,2,1
PL,2020-05-26,0.03833333335,18,2
PH,2020-05-26,0.0695774147142857,13,1
NL,2020-05-26,0.2956089380714286,13,1
PH,2020-05-27,0.05147306405555555,16,2
KR,2020-05-27,0.11607142857142858,6,1
IE,2020-05-27,0.2524025973571429,13,1
ES,2020-05-27,-0.002674897111111108,8,1
ID,2020-05-27,0.06646266236,18,7
CN,2020-05-27,-0.044157723,3,3
IL,2020-05-27,-0.013333333333333334,1,2
IT,2020-05-27,0.07787878790909092,9,2
MX,2020-05-27,-0.007431129454545452,9,2
US,2020-05-27,0.13156073293406584,460,86
AE,2020-05-27,-0.009848484833333329,4,2
PL,2020-05-27,0.02424242421428571,12,2
NG,2020-05-27,0.1200867376969697,26,7
NP,2020-05-27,-0.046590909,2,2
KW,2020-05-27,0.1578125,3,1
GH,2020-05-27,0.052404761999999994,4,1
ZA,2020-05-27,0.09391978936,20,5
GB,2020-05-27,0.12103627620754717,135,24
TH,2020-05-27,0.08541666675000001,2,2
AU,2020-05-27,0.12914432014285712,18,3
CA,2020-05-27,0.15042516606306305,102,9
IN,2020-05-27,0.096079080375,54,10
GH,2020-05-28,0.1288095238,4,1
KR,2020-05-28,-0.05948232316666666,4,2
IN,2020-05-28,0.15085596694230768,46,6
MY,2020-05-28,0.08757730371428572,6,1
MX,2020-05-28,0.05694444444444445,6,3
NP,2020-05-28,0.15719696966666666,2,1
PT,2020-05-28,0.2666666665,1,1
AU,2020-05-28,0.1726641414,14,1
ES,2020-05-28,0.10970789244444444,7,2
PH,2020-05-28,0.2814782873333333,9,3
CA,2020-05-28,0.12627330999159658,97,22
SG,2020-05-28,0.18205952379999998,9,1
IE,2020-05-28,0.07479797981818183,8,3
ZA,2020-05-28,0.154122807,17,2
TH,2020-05-28,0.0492878788,2,3
US,2020-05-28,0.09776140803614455,438,143
NG,2020-05-28,0.185487088125,22,2
GT,2020-05-28,0.049621212,1,1
GB,2020-05-28,0.11745752935757578,138,27
AE,2020-05-28,0.09945454540000001,4,1
ID,2020-05-28,0.10592803033333331,16,2
AE,2020-05-29,0.08510101012500002,6,2
CA,2020-05-29,0.1383534246451613,103,21
IN,2020-05-29,0.16042686814035084,52,5
ES,2020-05-29,0.09292929288888889,8,1
GB,2020-05-29,0.09244175806211184,129,32
US,2020-05-29,0.13828303717726395,441,78
JP,2020-05-29,0.16953124999999997,6,2
NL,2020-05-29,0.10982142850000001,3,1
SG,2020-05-29,-0.1819444444285714,4,3
PH,2020-05-29,0.07584385718181819,8,3
BR,2020-05-29,0.19999999999999998,2,1
ZA,2020-05-29,0.1522810512222222,22,5
MY,2020-05-29,0.12214285716666666,5,1
NG,2020-05-29,0.21369239259090908,20,2
CZ,2020-05-29,0.109375,1,1
UG,2020-05-29,-0.0333333334,3,2
DE,2020-05-29,0.12083333333333335,2,1
AU,2020-05-29,0.07644016692857143,24,4
IT,2020-05-29,0.1504577922,8,2
TH,2020-05-29,0.062037036999999996,5,1
IE,2020-05-29,0.10153409091666667,8,4
BE,2020-05-29,0.043560606,2,1
SG,2020-05-30,0.1140625,7,1
SA,2020-05-30,-0.05,1,1
IE,2020-05-30,0.23342803025000003,7,1
GB,2020-05-30,0.12388186559880238,139,28
JP,2020-05-30,0.016666666500000003,1,1
AE,2020-05-30,0.10645743142857145,5,2
ZA,2020-05-30,0.12805186956521739,19,4
MY,2020-05-30,0.1113005050909091,9,2
NG,2020-05-30,0.07653840608333333,45,3
TZ,2020-05-30,0.22000000000000003,1,1
CN,2020-05-30,0.111328125,3,1
US,2020-05-30,0.1367278800544354,425,71
NZ,2020-05-30,-0.020833333500000002,1,1
AU,2020-05-30,0.16879591652631576,15,4
CA,2020-05-30,0.1423049965,100,16
IN,2020-05-30,0.14552149108000006,68,7
ID,2020-05-30,0.027337831374999996,5,3
NP,2020-05-30,0.024621211999999993,2,1
AU,2020-05-31,0.1210015798275862,26,3
KW,2020-05-31,-0.07777777799999999,1,1
IN,2020-05-31,0.14718261745714284,64,6
CD,2020-05-31,-0.0175,1,1
PL,2020-05-31,0.060909090799999996,4,1
ZA,2020-05-31,0.1070936638181818,9,2
NG,2020-05-31,0.21169330416666668,22,2
ID,2020-05-31,0.039221763090909086,8,3
MY,2020-05-31,0.06901041662500002,7,1
PH,2020-05-31,0.1205257670588235,14,3
GH,2020-05-31,-0.024512987000000003,5,2
US,2020-05-31,0.09712576224264705,312,96
FR,2020-05-31,0.0990891055,3,1
IE,2020-05-31,0.18467676759999999,4,1
SG,2020-05-31,0.17756905792857142,13,1
NL,2020-05-31,0.16479591842857144,5,2
AE,2020-05-31,0.07209390972727273,6,5
CZ,2020-05-31,-0.0125,1,1
GB,2020-05-31,0.05751221351612904,118,37
VE,2020-05-31,0.11462121199999997,2,1
CA,2020-05-31,0.08479574439999996,77,23
IE,2020-06-01,0.20855364872727272,10,1
MY,2020-06-01,0.048611111166666665,5,1
ID,2020-06-01,0.12635732316666667,5,1
AT,2020-06-01,0.07500000000000001,1,1
AU,2020-06-01,0.1726570838809524,39,3
JP,2020-06-01,-0.07805194800000001,2,3
NG,2020-06-01,0.1257063783939394,26,7
US,2020-06-01,0.11096388189953277,354,74
SG,2020-06-01,0.25422278333333337,8,1
KR,2020-06-01,0.051666666666666666,2,1
IN,2020-06-01,0.12597330229069773,76,10
CN,2020-06-01,0.2930555556666667,2,1
CA,2020-06-01,0.1185523831363636,116,16
NL,2020-06-01,0.11962301600000001,5,1
TH,2020-06-01,0.11597643088888887,6,3
MX,2020-06-01,0.2443550084444444,7,2
PL,2020-06-01,0.06141414133333334,6,3
GB,2020-06-01,0.12723916911235958,150,28
BD,2020-06-01,-0.012499999999999997,1,1
ZA,2020-06-01,0.16283258304347822,18,5
PH,2020-06-01,0.24306746029999998,19,1
MA,2020-06-01,-0.09848484850000001,1,1
IE,2020-06-02,0.054154761800000006,7,3
US,2020-06-02,0.0943267674862385,261,66
ID,2020-06-02,0.2044191918888889,8,1
TZ,2020-06-02,0.19895833325,3,1
MY,2020-06-02,0.07939393938461539,12,1
AU,2020-06-02,0.048703891583333346,17,7
MX,2020-06-02,0.04958333349999999,3,1
CA,2020-06-02,0.1553886875252525,81,18
CH,2020-06-02,-0.0458333335,1,1
ES,2020-06-02,-0.040648148099999996,7,3
NG,2020-06-02,0.18992371629166663,20,4
DE,2020-06-02,0.03746753242857143,5,2
KR,2020-06-02,-0.005050505000000011,2,1
FR,2020-06-02,0.3333333333333333,2,1
PH,2020-06-02,0.07250000000000001,8,2
PK,2020-06-02,-0.004166666500000006,1,1
NL,2020-06-02,0.30494047640000005,9,1
IN,2020-06-02,0.15489929049999995,57,9
SG,2020-06-02,0.07019841271428572,6,1
GB,2020-06-02,0.07851489909900988,83,18
ZA,2020-06-02,0.1860841111875,15,1
FI,2020-06-02,0.08333333349999998,1,1
KE,2020-06-02,0.07992424225,3,1
IN,2020-06-03,0.1699371697169812,45,8
ZA,2020-06-03,0.15941444521052633,18,1
BR,2020-06-03,-0.06481481466666666,2,1
TZ,2020-06-03,-0.03333333333333333,1,2
LR,2020-06-03,0.017045454666666664,2,1
JM,2020-06-03,0.1709595958333333,5,1
TR,2020-06-03,0.06458333340000001,4,1
NL,2020-06-03,0.19065934076923077,12,1
CN,2020-06-03,0.008585858666666666,2,1
AE,2020-06-03,0.06571428571428573,6,1
US,2020-06-03,0.09784023822518156,324,89
GH,2020-06-03,0.15494791675000003,3,1
AU,2020-06-03,0.06002074319999999,16,4
GB,2020-06-03,0.12018998657142854,119,21
UG,2020-06-03,-0.012710437666666685,4,2
BE,2020-06-03,0.27999999999999997,2,1
MX,2020-06-03,0.034681637875000004,7,1
CA,2020-06-03,0.161541385248,105,20
ID,2020-06-03,0.110177369,8,1
PK,2020-06-03,-0.111111111,2,1
PH,2020-06-03,-0.053768939375,5,3
SG,2020-06-03,-0.07744107744444445,7,2
NG,2020-06-03,0.1886329633548387,30,1
MY,2020-06-03,0.05277777771428571,6,1
IE,2020-06-03,0.10899100892307693,12,1
CA,2020-06-04,0.09505382487931037,94,22
US,2020-06-04,0.11672227298174431,366,127
ID,2020-06-04,0.138264415,11,1
IL,2020-06-04,-0.019444444500000005,1,1
NG,2020-06-04,0.1533308080333333,28,2
MX,2020-06-04,0.0836363636,3,2
GH,2020-06-04,0.057121212000000005,2,1
PH,2020-06-04,0.030843045846153834,11,2
JP,2020-06-04,0.14510101,4,2
ZA,2020-06-04,0.109375,13,3
IE,2020-06-04,0.17567872599999995,12,2
BE,2020-06-04,-0.06875,1,1
TH,2020-06-04,0.07563492057142855,4,3
GB,2020-06-04,0.08661368987401574,102,25
IN,2020-06-04,0.1338911894067796,46,13
AU,2020-06-04,0.2055323671724138,25,4
CH,2020-06-04,0.21738952033333334,5,1
NZ,2020-06-04,0.0663687655,1,1
AE,2020-06-04,-0.0011904761428571426,6,1
ES,2020-06-04,0.05858585861111111,16,2
PK,2020-06-04,0.162159091,3,1
ES,2020-06-06,0.1036064425882353,15,2
DE,2020-06-06,0.12113095233333333,5,1
TR,2020-06-06,0.06527777800000001,2,1
GB,2020-06-06,0.08742096559259262,99,36
FR,2020-06-06,0.101142282125,6,2
AU,2020-06-06,0.1276721803333333,22,5
IT,2020-06-06,0.0767478355,9,1
NL,2020-06-06,0.2524376417857142,12,2
MA,2020-06-06,0.180952381,1,1
NG,2020-06-06,0.16844460224999996,17,3
IN,2020-06-06,0.1373961287413793,52,6
TH,2020-06-06,0.075,5,1
IE,2020-06-06,-0.06666666666666667,2,1
AE,2020-06-06,0.15852037874999997,6,2
US,2020-06-06,0.14484287703044488,358,69
SG,2020-06-06,-0.004285714285714289,5,2
AT,2020-06-06,-0.5,1,1
AR,2020-06-06,0.10476190471428572,6,1
SA,2020-06-06,0.09999999999999999,1,1
BE,2020-06-06,-0.15000000000000002,1,1
MY,2020-06-06,0.1418417508,13,2
CH,2020-06-06,0.25097853533333336,2,1
CA,2020-06-06,0.08948739197709923,106,25
PH,2020-06-06,0.10983257904545457,17,5
ZA,2020-06-06,0.12524750345454547,20,2
AU,2020-06-07,0.10922619047619049,18,3
JP,2020-06-07,0.2272207792,4,1
IE,2020-06-07,0.16087662327272725,9,2
ZA,2020-06-07,0.10594298247368421,14,5
IT,2020-06-07,-0.1095,4,1
MY,2020-06-07,0.0684444444,4,1
AE,2020-06-07,0.2244373038333333,10,2
GB,2020-06-07,0.11311678849593494,95,28
NL,2020-06-07,0.062222222333333334,2,1
IN,2020-06-07,0.180081269045977,74,13
PK,2020-06-07,-0.05062499999999999,4,4
MX,2020-06-07,-0.0004870129999999965,5,2
JM,2020-06-07,0.115844156,1,1
PL,2020-06-07,0.13030303022222223,8,1
CA,2020-06-07,0.06941730799999998,68,22
NG,2020-06-07,0.13014242955555552,23,4
US,2020-06-07,0.1417037403018867,316,55
DE,2020-06-07,-0.014004629666666664,13,5
PH,2020-06-07,0.090308216125,14,2
GH,2020-06-08,-0.028409091000000004,3,1
MX,2020-06-08,0.1832765152,9,1
AE,2020-06-08,0.2871836219,8,2
NG,2020-06-08,0.14577454228125,28,4
SG,2020-06-08,0.0935488817,8,2
CA,2020-06-08,0.12936802216911764,115,21
JP,2020-06-08,0.105597643,2,1
BE,2020-06-08,-0.04648148133333333,2,1
US,2020-06-08,0.1142078820112613,357,87
PK,2020-06-08,0.084484127,3,2
CN,2020-06-08,0.10345328275,7,1
IT,2020-06-08,0.115563714,11,2
ZA,2020-06-08,0.1266120028888889,15,3
DE,2020-06-08,0.1746401515,7,1
AU,2020-06-08,0.09689160511764705,13,4
ID,2020-06-08,0.18395135568421056,15,4
CH,2020-06-08,-0.025,1,1
TH,2020-06-08,0.225,3,1
CR,2020-06-08,0.056249999999999994,1,1
NP,2020-06-08,0.09921401525,6,2
GB,2020-06-08,0.1278167816706587,144,23
NZ,2020-06-08,0.17347835486666666,12,3
PL,2020-06-08,-0.06147186142857143,4,3
IN,2020-06-08,0.17156129932857148,64,6
ZM,2020-06-08,-0.15,1,1
IE,2020-06-09,0.039025673250000004,2,2
CO,2020-06-09,0.023703703833333336,5,1
IT,2020-06-09,0.08248106062499999,7,1
CR,2020-06-09,0.125,1,1
CL,2020-06-09,0.1722222223333333,2,1
IN,2020-06-09,0.10167818887096775,50,12
MA,2020-06-09,-0.046527778,1,1
ID,2020-06-09,0.189926948,12,2
UG,2020-06-09,-0.044140625,1,1
CA,2020-06-09,0.1362999717426471,120,16
US,2020-06-09,0.13052090631739116,357,103
AR,2020-06-09,-0.04166666675,3,1
MX,2020-06-09,0.1140383427142857,6,1
GB,2020-06-09,0.10732211854605266,128,24
BS,2020-06-09,0.25,1,1
FR,2020-06-09,-0.16666666666666666,2,1
NG,2020-06-09,0.1278361453846154,22,4
AU,2020-06-09,0.10182040316666667,14,4
ES,2020-06-09,0.09831649827777779,17,1
PH,2020-06-09,0.1420770202222222,17,1
SG,2020-06-09,0.16525297628571428,6,1
MY,2020-06-09,0.23272231242857147,5,2
GH,2020-06-09,-0.03361742425,3,1
NZ,2020-06-09,0.20496031728571426,6,1
PL,2020-06-09,0.0011655011111111103,8,1
DE,2020-06-09,0.1387815655,5,1
JP,2020-06-10,0.1496010102,8,2
ZA,2020-06-10,0.05801569260000001,18,7
ES,2020-06-10,0.14672619046153848,10,3
CA,2020-06-10,0.1062967231716418,109,25
US,2020-06-10,0.1570934992162161,384,60
MX,2020-06-10,0.18988095242857145,5,2
ID,2020-06-10,0.12863701945454545,9,2
DE,2020-06-10,0.0395312501111111,7,2
AU,2020-06-10,0.14206926405,19,1
GB,2020-06-10,0.09953680294366198,119,23
IN,2020-06-10,0.1439239801666666,42,6
IE,2020-06-10,0.29359848486666656,14,1
AE,2020-06-10,0.13665584414285714,6,1
PL,2020-06-10,0.037121211999999994,9,1
UA,2020-06-10,-0.1,1,1
NP,2020-06-10,0.0464691558125,15,1
PH,2020-06-10,0.19588911099999998,11,3
NG,2020-06-10,0.24265126634482756,28,1
NG,2020-06-11,0.1412647306333333,21,9
DE,2020-06-11,0.060763888999999995,14,1
GH,2020-06-11,-0.08750000000000001,1,2
US,2020-06-11,0.12485264665591389,399,66
IE,2020-06-11,0.09907407411111112,7,2
JP,2020-06-11,-0.01801757825,3,1
ID,2020-06-11,0.17039720111111112,8,1
NP,2020-06-11,0.0776767676,14,1
PH,2020-06-11,0.0873863637,8,2
SA,2020-06-11,0.046666666600000004,4,1
RU,2020-06-11,0.13981481466666665,1,2
TH,2020-06-11,0.023177083374999997,6,2
AE,2020-06-11,0.102638888875,7,1
ZA,2020-06-11,0.18347886029411764,15,2
IN,2020-06-11,0.13785360686075954,72,7
AU,2020-06-11,0.09249081214999999,16,4
CA,2020-06-11,0.11950496376377949,107,20
AT,2020-06-11,0.025,4,1
GB,2020-06-11,0.12977650616923078,111,19
IE,2020-06-12,0.13545454541666666,11,1
JM,2020-06-12,0.2151073231666667,5,1
IT,2020-06-12,0.11272038563636365,8,3
ZM,2020-06-12,-0.15,1,1
PL,2020-06-12,-0.15068181819999998,7,3
GH,2020-06-12,0.14465488199999998,2,1
ZA,2020-06-12,0.061830659470588245,14,3
AR,2020-06-12,-0.12097943724999999,3,1
JP,2020-06-12,-0.04947916662500001,5,3
GB,2020-06-12,0.14562495504137943,126,19
BE,2020-06-12,-0.08666666666666667,2,1
KE,2020-06-12,-0.04469696966666666,1,2
PH,2020-06-12,0.1911342592777778,14,4
GR,2020-06-12,-0.037121211999999994,1,1
NG,2020-06-12,0.13899929352380952,39,3
SA,2020-06-12,0.40078125,1,1
IN,2020-06-12,0.16024197796103898,66,11
NP,2020-06-12,0.07386363633333333,5,1
DE,2020-06-12,0.14322916675000003,3,1
MX,2020-06-12,-0.05625,2,2
CA,2020-06-12,0.10075004747222222,127,17
EG,2020-06-12,0.08750000000000001,2,1
US,2020-06-12,0.14243450013749978,410,70
TH,2020-06-12,0.11628787874999999,3,1
AU,2020-06-12,0.1309005626111111,15,3
ID,2020-06-12,0.028187429888888893,8,1
NG,2020-06-13,0.1691886396818182,21,1
GB,2020-06-13,0.15171325123134333,120,14
MX,2020-06-13,0.1891666666,4,1
IL,2020-06-13,0.1708333335,1,1
PH,2020-06-13,0.11962962966666667,7,2
GH,2020-06-13,0.13474702385714288,5,2
US,2020-06-13,0.14116674207334964,348,61
ES,2020-06-13,-0.05,10,1
SG,2020-06-13,0.110047619,3,2
DE,2020-06-13,-0.021088435428571434,4,3
AR,2020-06-13,-0.15,1,1
ZA,2020-06-13,0.08952931093333333,12,3
JP,2020-06-13,-0.04345238075,2,2
KE,2020-06-13,0.0274305555,4,2
AU,2020-06-13,0.14888522973076923,23,3
PL,2020-06-13,0.020270412374999998,7,1
PK,2020-06-13,0.1834090909,9,1
IT,2020-06-13,0.1387399505,12,2
CA,2020-06-13,0.11032062427049182,108,14
AE,2020-06-13,0.12361111100000001,2,1
IN,2020-06-13,0.15235808713725493,47,4
ZA,2020-06-14,0.159616181375,10,6
US,2020-06-14,0.1731316502761194,352,50
AT,2020-06-14,-0.125,2,1
MY,2020-06-14,0.21433441557142857,13,1
IE,2020-06-14,0.19265873011111115,7,2
IN,2020-06-14,0.12010621198214287,50,6
ID,2020-06-14,0.15389730640000002,14,1
PH,2020-06-14,0.09815962663636366,10,1
GB,2020-06-14,0.120035078572327,125,34
PK,2020-06-14,-0.03333333333333333,2,1
PL,2020-06-14,-0.005803872166666669,10,2
CA,2020-06-14,0.10558473981904766,84,21
IT,2020-06-14,0.05,4,1
AU,2020-06-14,0.1818874007857143,26,2
QA,2020-06-14,0.0225,4,1
MX,2020-06-15,0.132315340875,7,1
AU,2020-06-15,0.16277427525925925,26,1
CA,2020-06-15,0.14376517194594599,129,19
US,2020-06-15,0.13561352011413974,490,97
GB,2020-06-15,0.16651532578532602,311,57
TH,2020-06-15,-0.0733333334,4,1
NZ,2020-06-15,0.021509740250000003,2,2
UG,2020-06-15,-0.0625,3,1
ZA,2020-06-15,0.1409073716590909,38,6
AR,2020-06-15,0.1451704545,3,1
ID,2020-06-15,0.10245015081818182,18,4
IN,2020-06-15,0.12385663005,86,14
DE,2020-06-15,-0.019444444499999998,3,1
PH,2020-06-15,0.0849592515909091,20,2
CN,2020-06-15,0.16056818175,3,1
JM,2020-06-15,-0.03333333333333335,2,1
IE,2020-06-15,0.30088759616666666,11,1
CL,2020-06-15,-0.0023809524285714283,6,1
FR,2020-06-15,0.07266414144444444,8,1
IT,2020-06-15,0.12823322510000001,8,2
TR,2020-06-15,-0.4152777776666667,1,2
MY,2020-06-15,0.07323420214285714,10,4
CR,2020-06-15,0.15937500000000004,1,1
NL,2020-06-15,0.19986485966666667,5,1
BW,2020-06-15,0.02222222233333332,2,1
NG,2020-06-15,0.15775101296969696,31,2
KE,2020-06-16,0.032892676800000006,8,2
NG,2020-06-16,0.14169536749999997,30,4
GB,2020-06-16,0.10382489535507243,338,76
PK,2020-06-16,-0.06249999999999999,3,1
PL,2020-06-16,-0.02144824872727273,8,3
AE,2020-06-16,0.21439966275,7,1
MX,2020-06-16,0.054166666625,7,1
IT,2020-06-16,0.17664682544444446,8,1
TH,2020-06-16,0.072306547625,5,3
IN,2020-06-16,0.14386637986046508,78,8
DE,2020-06-16,0.09996598642857144,6,1
NL,2020-06-16,0.09250000000000001,3,2
BD,2020-06-16,0.07992424224999997,3,1
ES,2020-06-16,0.012745098058823531,15,2
US,2020-06-16,0.14961914569723195,495,83
PH,2020-06-16,0.1915178570588235,31,3
CN,2020-06-16,0.0286666666,4,1
AU,2020-06-16,0.16020367366666668,20,4
CO,2020-06-16,0.09672619049999999,1,1
CA,2020-06-16,0.12770989738235294,119,17
ZA,2020-06-16,0.25329151274626865,56,11
QA,2020-06-16,0.12708333333333333,2,1
SG,2020-06-16,0.079079861125,6,2
CN,2020-06-17,0.0034951790909090955,8,3
KE,2020-06-17,0.203750469,4,1
PT,2020-06-17,0.19852092366666665,2,1
ID,2020-06-17,0.21135264475,14,2
GB,2020-06-17,0.15159497028106503,284,54
AR,2020-06-17,-0.003124999999999989,3,1
PK,2020-06-17,0.10611301000000001,4,2
FR,2020-06-17,-0.08267857139999998,2,3
ZA,2020-06-17,0.21569261189361702,46,1
IN,2020-06-17,0.1418062597207207,98,13
IT,2020-06-17,0.13541666666666666,5,1
AE,2020-06-17,-0.01145833333333334,4,2
PH,2020-06-17,0.09740143781578947,34,4
CA,2020-06-17,0.10407722751388888,116,28
IE,2020-06-17,0.09175770863157894,15,4
ES,2020-06-17,0.07240259736363636,10,1
TH,2020-06-17,0.026041666625,7,1
MY,2020-06-17,0.05568070411764706,14,3
CH,2020-06-17,0.0040404039999999974,2,1
AU,2020-06-17,0.19733897418181817,31,2
VN,2020-06-17,-0.0125,1,1
NG,2020-06-17,0.10790322577419353,28,3
US,2020-06-17,0.12566555212546118,463,79
PK,2020-06-18,-0.025,1,1
ES,2020-06-18,0.1272675737142857,13,1
MA,2020-06-18,0.09690476199999999,2,1
QA,2020-06-18,-0.017311508,1,1
TR,2020-06-18,0.147064394,1,1
AU,2020-06-18,0.16221353573684208,32,6
AR,2020-06-18,0.18556547625,3,1
IT,2020-06-18,0.15433884290909092,10,1
MY,2020-06-18,0.060438912916666664,8,4
BE,2020-06-18,0.21721117433333334,2,1
US,2020-06-18,0.12822764757051286,518,106
IE,2020-06-18,0.0829785247647059,13,4
DE,2020-06-18,0.11220538716666667,5,1
PH,2020-06-18,0.15115699407142857,26,2
ZA,2020-06-18,0.14533879865217392,40,6
CA,2020-06-18,0.1239356416146789,90,19
PT,2020-06-18,0.05,1,1
KE,2020-06-18,0.2575126263333333,5,1
IN,2020-06-18,0.14753746178494623,84,9
NG,2020-06-18,0.08740818187999996,18,7
PL,2020-06-18,0.06015151506666667,14,1
MX,2020-06-18,0.06636904757142857,4,3
TH,2020-06-18,0.12846320342857145,5,2
AE,2020-06-18,0.32499999999999996,3,1
GB,2020-06-18,0.14807090100311526,271,50
BR,2020-06-18,0.1,3,1
CD,2020-06-18,-0.1875,1,1
TH,2020-06-19,0.058958333333333335,3,3
HK,2020-06-19,0.09097222200000002,1,1
IT,2020-06-19,0.15864290214285712,11,3
SA,2020-06-19,0.024074074,1,1
PH,2020-06-19,0.17681818181818182,20,2
AU,2020-06-19,0.13757057761538463,10,3
MY,2020-06-19,0.3338269903076923,12,1
PK,2020-06-19,0.00467171700000001,1,2
NG,2020-06-19,0.20265307732499993,39,1
BD,2020-06-19,-0.00625,1,1
KE,2020-06-19,0.05287037033333334,5,1
ZA,2020-06-19,0.16792586942857143,45,4
GB,2020-06-19,0.15059772496187693,288,53
MX,2020-06-19,0.21387626266666668,4,2
ES,2020-06-19,0.033169330615384615,11,2
IN,2020-06-19,0.1218191688333333,80,10
CA,2020-06-19,0.11592997165697674,136,36
BH,2020-06-19,-0.37521367533333333,1,2
CH,2020-06-19,-0.068939394,2,1
PL,2020-06-19,0.009577921999999994,10,4
US,2020-06-19,0.15959939650643082,527,95
GF,2020-06-19,-0.01165223666666667,2,1
MX,2020-06-20,0.043219696999999994,3,2
IN,2020-06-20,0.15398605876086954,79,13
GB,2020-06-20,0.18071324143324252,316,51
CA,2020-06-20,0.12947597314754103,107,15
NG,2020-06-20,0.2491171924285714,13,1
TH,2020-06-20,0.27476851844444444,7,2
AU,2020-06-20,0.15382707006250002,29,3
MY,2020-06-20,0.160172032875,6,2
